id,a0,a1,class
2685,0.420,0.432,Class 2
2686,0.420,0.426,Class 2
2687,0.395,0.448,Class 2
2688,0.416,0.437,Class 2
2689,0.422,0.445,Class 2
2690,0.421,0.392,Class 2
2691,0.402,0.410,Class 2
2692,0.423,0.427,Class 2
2693,0.407,0.422,Class 2
2694,0.398,0.417,Class 2
2695,0.412,0.429,Class 2
2696,0.399,0.408,Class 2
2697,0.415,0.405,Class 2
2698,0.397,0.404,Class 2
2699,0.399,0.372,Class 2
2700,0.406,0.415,Class 2
2701,0.388,0.412,Class 2
2702,0.415,0.404,Class 2
2703,0.430,0.427,Class 2
2704,0.441,0.390,Class 2
2705,0.409,0.414,Class 2
2706,0.427,0.389,Class 2
2707,0.418,0.380,Class 2
2708,0.446,0.420,Class 2
2709,0.410,0.426,Class 2
2710,0.440,0.407,Class 2
2711,0.438,0.386,Class 2
2712,0.424,0.388,Class 2
2713,0.433,0.382,Class 2
2714,0.446,0.385,Class 2
2715,0.439,0.375,Class 2
2716,0.447,0.387,Class 2
2717,0.449,0.380,Class 2
2718,0.437,0.349,Class 2
2719,0.450,0.362,Class 2
2720,0.442,0.373,Class 2
2721,0.418,0.384,Class 2
2722,0.432,0.372,Class 2
2723,0.440,0.399,Class 2
2724,0.452,0.344,Class 2
2725,0.435,0.349,Class 2
2726,0.448,0.355,Class 2
2727,0.451,0.379,Class 2
2728,0.451,0.361,Class 2
2729,0.449,0.338,Class 2
2730,0.434,0.376,Class 2
2731,0.452,0.368,Class 2
2732,0.446,0.358,Class 2
2733,0.431,0.358,Class 2
2734,0.454,0.372,Class 2
2735,0.442,0.370,Class 2
2736,0.461,0.384,Class 2
2737,0.449,0.366,Class 2
2738,0.443,0.347,Class 2
2739,0.470,0.330,Class 2
2740,0.448,0.356,Class 2
2741,0.465,0.326,Class 2
2742,0.452,0.354,Class 2
2743,0.452,0.346,Class 2
2744,0.464,0.316,Class 2
2745,0.454,0.333,Class 2
2746,0.458,0.328,Class 2
2747,0.438,0.342,Class 2
2748,0.465,0.333,Class 2
2749,0.463,0.335,Class 2
2750,0.448,0.317,Class 2
2751,0.479,0.310,Class 2
2752,0.480,0.308,Class 2
2753,0.454,0.329,Class 2
2754,0.476,0.346,Class 2
2755,0.463,0.344,Class 2
2756,0.454,0.320,Class 2
2757,0.477,0.332,Class 2
2758,0.451,0.319,Class 2
2759,0.483,0.306,Class 2
2760,0.464,0.328,Class 2
2761,0.462,0.333,Class 2
2762,0.469,0.296,Class 2
2763,0.480,0.319,Class 2
2764,0.483,0.317,Class 2
2765,0.461,0.342,Class 2
2766,0.482,0.325,Class 2
2767,0.492,0.332,Class 2
2768,0.487,0.307,Class 2
2769,0.481,0.318,Class 2
2770,0.464,0.307,Class 2
2771,0.480,0.315,Class 2
2772,0.446,0.275,Class 2
2773,0.495,0.306,Class 2
2774,0.497,0.311,Class 2
2775,0.495,0.308,Class 2
2776,0.488,0.310,Class 2
2777,0.498,0.299,Class 2
2778,0.509,0.274,Class 2
2779,0.504,0.308,Class 2
2780,0.514,0.281,Class 2
2781,0.502,0.356,Class 2
2782,0.508,0.313,Class 2
2783,0.501,0.314,Class 2
2784,0.506,0.276,Class 2
2785,0.488,0.292,Class 2
2786,0.501,0.304,Class 2
2787,0.526,0.285,Class 2
2788,0.528,0.276,Class 2
2789,0.548,0.260,Class 2
2790,0.520,0.283,Class 2
2791,0.536,0.274,Class 2
2792,0.538,0.287,Class 2
2793,0.564,0.268,Class 2
2794,0.544,0.259,Class 2
2795,0.579,0.263,Class 2
2796,0.565,0.275,Class 2
2797,0.554,0.258,Class 2
2798,0.553,0.279,Class 2
2799,0.586,0.263,Class 2
2800,0.574,0.283,Class 2
2801,0.582,0.274,Class 2
2802,0.542,0.274,Class 2
2803,0.559,0.270,Class 2
2804,0.571,0.257,Class 2
2805,0.564,0.279,Class 2
2806,0.595,0.287,Class 2
2807,0.582,0.283,Class 2
2808,0.567,0.278,Class 2
2809,0.588,0.281,Class 2
2810,0.587,0.250,Class 2
2811,0.592,0.285,Class 2
2812,0.598,0.260,Class 2
2813,0.591,0.270,Class 2
2814,0.572,0.258,Class 2
2815,0.594,0.269,Class 2
2816,0.582,0.270,Class 2
2817,0.580,0.261,Class 2
2818,0.580,0.275,Class 2
2819,0.577,0.273,Class 2
2820,0.615,0.236,Class 2
2821,0.621,0.259,Class 2
2822,0.607,0.231,Class 2
2823,0.593,0.238,Class 2
2824,0.589,0.260,Class 2
2825,0.583,0.238,Class 2
2826,0.644,0.200,Class 2
2827,0.615,0.240,Class 2
2828,0.645,0.287,Class 2
2829,0.644,0.244,Class 2
2830,0.628,0.248,Class 2
2831,0.648,0.241,Class 2
2832,0.728,0.210,Class 2
2833,0.690,0.231,Class 2
2834,0.715,0.250,Class 2
2835,0.702,0.245,Class 2
2836,0.695,0.230,Class 2
2837,0.713,0.218,Class 2
2838,0.708,0.231,Class 2
2839,0.704,0.226,Class 2
2840,0.717,0.259,Class 2
2841,0.738,0.235,Class 2
2842,0.710,0.259,Class 2
2843,0.739,0.251,Class 2
2844,0.738,0.226,Class 2
2845,0.712,0.232,Class 2
2846,0.751,0.241,Class 2
2847,0.764,0.255,Class 2
2848,0.732,0.231,Class 2
2849,0.735,0.285,Class 2
2850,0.739,0.211,Class 2
2851,0.721,0.252,Class 2
2852,0.732,0.294,Class 2
2853,0.741,0.230,Class 2
2854,0.759,0.247,Class 2
2855,0.741,0.229,Class 2
2856,0.748,0.254,Class 2
2857,0.754,0.240,Class 2
2858,0.732,0.298,Class 2
2859,0.746,0.269,Class 2
2860,0.754,0.232,Class 2
2861,0.764,0.240,Class 2
2862,0.746,0.240,Class 2
2863,0.730,0.250,Class 2
2864,0.760,0.263,Class 2
2865,0.755,0.264,Class 2
2866,0.783,0.231,Class 2
2867,0.778,0.223,Class 2
2868,0.760,0.280,Class 2
2869,0.757,0.270,Class 2
2870,0.775,0.266,Class 2
2871,0.727,0.263,Class 2
2872,0.765,0.298,Class 2
2873,0.761,0.260,Class 2
2874,0.795,0.294,Class 2
2875,0.751,0.268,Class 2
2876,0.751,0.278,Class 2
2877,0.771,0.255,Class 2
2878,0.756,0.269,Class 2
2879,0.762,0.291,Class 2
2880,0.753,0.258,Class 2
2881,0.788,0.298,Class 2
2882,0.766,0.270,Class 2
2883,0.794,0.249,Class 2
2884,0.757,0.273,Class 2
2885,0.762,0.287,Class 2
2886,0.788,0.240,Class 2
2887,0.793,0.284,Class 2
2888,0.781,0.303,Class 2
2889,0.774,0.280,Class 2
2890,0.780,0.276,Class 2
2891,0.782,0.266,Class 2
2892,0.784,0.300,Class 2
2893,0.760,0.290,Class 2
2894,0.785,0.297,Class 2
2895,0.767,0.288,Class 2
2896,0.790,0.323,Class 2
2897,0.781,0.279,Class 2
2898,0.773,0.306,Class 2
2899,0.798,0.293,Class 2
2900,0.784,0.310,Class 2
2901,0.786,0.316,Class 2
2902,0.783,0.295,Class 2
2903,0.790,0.308,Class 2
2904,0.806,0.311,Class 2
2905,0.783,0.295,Class 2
2906,0.801,0.312,Class 2
2907,0.775,0.314,Class 2
2908,0.801,0.288,Class 2
2909,0.810,0.344,Class 2
2910,0.792,0.326,Class 2
2911,0.798,0.331,Class 2
2912,0.805,0.325,Class 2
2913,0.798,0.326,Class 2
2914,0.820,0.317,Class 2
2915,0.812,0.288,Class 2
2916,0.805,0.307,Class 2
2917,0.801,0.336,Class 2
2918,0.792,0.329,Class 2
2919,0.802,0.358,Class 2
2920,0.804,0.309,Class 2
2921,0.797,0.325,Class 2
2922,0.777,0.321,Class 2
2923,0.810,0.339,Class 2
2924,0.793,0.331,Class 2
2925,0.815,0.333,Class 2
2926,0.794,0.273,Class 2
2927,0.821,0.343,Class 2
2928,0.798,0.346,Class 2
2929,0.799,0.341,Class 2
2930,0.818,0.365,Class 2
2931,0.809,0.347,Class 2
2932,0.840,0.347,Class 2
2933,0.818,0.368,Class 2
2934,0.812,0.394,Class 2
2935,0.790,0.363,Class 2
2936,0.786,0.339,Class 2
2937,0.813,0.399,Class 2
2938,0.804,0.341,Class 2
2939,0.797,0.356,Class 2
2940,0.816,0.363,Class 2
2941,0.826,0.348,Class 2
2942,0.809,0.367,Class 2
2943,0.824,0.394,Class 2
2944,0.830,0.366,Class 2
2945,0.808,0.386,Class 2
2946,0.816,0.400,Class 2
2947,0.814,0.354,Class 2
2948,0.817,0.368,Class 2
2949,0.816,0.372,Class 2
2950,0.830,0.377,Class 2
2951,0.833,0.389,Class 2
2952,0.831,0.419,Class 2
2953,0.825,0.420,Class 2
2954,0.788,0.363,Class 2
2955,0.826,0.405,Class 2
2956,0.830,0.382,Class 2
2957,0.841,0.419,Class 2
2958,0.846,0.413,Class 2
2959,0.828,0.414,Class 2
2960,0.839,0.414,Class 2
2961,0.836,0.422,Class 2
2962,0.832,0.398,Class 2
2963,0.828,0.429,Class 2
2964,0.824,0.408,Class 2
2965,0.815,0.437,Class 2
2966,0.842,0.417,Class 2
2967,0.815,0.422,Class 2
2968,0.830,0.417,Class 2
2969,0.818,0.433,Class 2
2970,0.847,0.472,Class 2
2971,0.829,0.456,Class 2
2972,0.857,0.451,Class 2
2973,0.839,0.433,Class 2
2974,0.827,0.435,Class 2
2975,0.804,0.435,Class 2
2976,0.840,0.421,Class 2
2977,0.795,0.454,Class 2
2978,0.836,0.433,Class 2
2979,0.824,0.478,Class 2
2980,0.847,0.457,Class 2
2981,0.835,0.452,Class 2
2982,0.821,0.473,Class 2
2983,0.842,0.437,Class 2
2984,0.845,0.462,Class 2
2985,0.838,0.459,Class 2
2986,0.819,0.482,Class 2
2987,0.850,0.493,Class 2
2988,0.828,0.491,Class 2
2989,0.847,0.500,Class 2
2990,0.821,0.448,Class 2
2991,0.831,0.493,Class 2
2992,0.862,0.508,Class 2
2993,0.849,0.485,Class 2
2994,0.834,0.536,Class 2
2995,0.840,0.462,Class 2
2996,0.847,0.537,Class 2
2997,0.852,0.536,Class 2
2998,0.847,0.508,Class 2
2999,0.847,0.527,Class 2
3000,0.832,0.552,Class 2
3001,0.859,0.524,Class 2
3002,0.829,0.538,Class 2
3003,0.848,0.494,Class 2
3004,0.837,0.518,Class 2
3005,0.861,0.519,Class 2
3006,0.834,0.537,Class 2
3007,0.844,0.536,Class 2
3008,0.836,0.546,Class 2
3009,0.840,0.547,Class 2
3010,0.828,0.543,Class 2
3011,0.845,0.539,Class 2
3012,0.836,0.518,Class 2
3013,0.856,0.540,Class 2
3014,0.828,0.554,Class 2
3015,0.861,0.585,Class 2
3016,0.839,0.586,Class 2
3017,0.840,0.553,Class 2
3018,0.806,0.548,Class 2
3019,0.823,0.535,Class 2
3020,0.850,0.582,Class 2
3021,0.855,0.582,Class 2
3022,0.843,0.580,Class 2
3023,0.853,0.617,Class 2
3024,0.849,0.601,Class 2
3025,0.849,0.553,Class 2
3026,0.843,0.565,Class 2
3027,0.850,0.616,Class 2
3028,0.820,0.600,Class 2
3029,0.839,0.610,Class 2
3030,0.838,0.585,Class 2
3031,0.843,0.607,Class 2
3032,0.852,0.605,Class 2
3033,0.836,0.626,Class 2
3034,0.854,0.602,Class 2
3035,0.840,0.641,Class 2
3036,0.872,0.618,Class 2
3037,0.853,0.624,Class 2
3038,0.833,0.643,Class 2
3039,0.821,0.644,Class 2
3040,0.853,0.614,Class 2
3041,0.851,0.627,Class 2
3042,0.844,0.669,Class 2
3043,0.823,0.628,Class 2
3044,0.837,0.629,Class 2
3045,0.824,0.648,Class 2
3046,0.834,0.639,Class 2
3047,0.824,0.640,Class 2
3048,0.824,0.642,Class 2
3049,0.855,0.654,Class 2
3050,0.811,0.666,Class 2
3051,0.827,0.649,Class 2
3052,0.817,0.651,Class 2
3053,0.827,0.641,Class 2
3054,0.830,0.652,Class 2
3055,0.838,0.692,Class 2
3056,0.838,0.672,Class 2
3057,0.852,0.706,Class 2
3058,0.840,0.672,Class 2
3059,0.847,0.671,Class 2
3060,0.832,0.636,Class 2
3061,0.847,0.673,Class 2
3062,0.838,0.686,Class 2
3063,0.852,0.697,Class 2
3064,0.816,0.683,Class 2
3065,0.818,0.674,Class 2
3066,0.821,0.686,Class 2
3067,0.810,0.689,Class 2
3068,0.839,0.705,Class 2
3069,0.825,0.730,Class 2
3070,0.828,0.714,Class 2
3071,0.819,0.687,Class 2
3072,0.820,0.707,Class 2
3073,0.833,0.657,Class 2
3074,0.824,0.678,Class 2
3075,0.831,0.706,Class 2
3076,0.830,0.688,Class 2
3077,0.817,0.687,Class 2
3078,0.809,0.687,Class 2
3079,0.833,0.680,Class 2
3080,0.831,0.692,Class 2
3081,0.826,0.663,Class 2
3082,0.831,0.696,Class 2
3083,0.800,0.699,Class 2
3084,0.819,0.702,Class 2
3085,0.844,0.690,Class 2
3086,0.818,0.672,Class 2
3087,0.839,0.668,Class 2
3088,0.826,0.664,Class 2
3089,0.830,0.708,Class 2
3090,0.824,0.699,Class 2
3091,0.818,0.719,Class 2
3092,0.860,0.700,Class 2
3093,0.830,0.671,Class 2
3094,0.818,0.676,Class 2
3095,0.797,0.723,Class 2
3096,0.834,0.694,Class 2
3097,0.844,0.691,Class 2
3098,0.812,0.718,Class 2
3099,0.825,0.696,Class 2
3100,0.839,0.749,Class 2
3101,0.838,0.684,Class 2
3102,0.817,0.712,Class 2
3103,0.817,0.679,Class 2
3104,0.822,0.697,Class 2
3105,0.833,0.669,Class 2
3106,0.828,0.728,Class 2
3107,0.792,0.702,Class 2
3108,0.826,0.700,Class 2
3109,0.806,0.702,Class 2
3110,0.816,0.703,Class 2
3111,0.837,0.700,Class 2
3112,0.832,0.725,Class 2
3113,0.808,0.714,Class 2
3114,0.818,0.702,Class 2
3115,0.842,0.694,Class 2
3116,0.829,0.732,Class 2
3117,0.835,0.698,Class 2
3118,0.795,0.754,Class 2
3119,0.845,0.699,Class 2
3120,0.831,0.719,Class 2
3121,0.812,0.669,Class 2
3122,0.829,0.672,Class 2
3123,0.843,0.697,Class 2
3124,0.843,0.679,Class 2
3125,0.815,0.683,Class 2
3126,0.795,0.676,Class 2
3127,0.803,0.669,Class 2
3128,0.818,0.684,Class 2
3129,0.833,0.662,Class 2
3130,0.825,0.644,Class 2
3131,0.829,0.659,Class 2
3132,0.834,0.679,Class 2
3133,0.824,0.649,Class 2
3134,0.824,0.622,Class 2
3135,0.830,0.655,Class 2
3136,0.833,0.608,Class 2
3137,0.844,0.670,Class 2
3138,0.797,0.612,Class 2
3139,0.810,0.654,Class 2
3140,0.823,0.603,Class 2
3141,0.819,0.629,Class 2
3142,0.832,0.647,Class 2
3143,0.826,0.606,Class 2
3144,0.813,0.637,Class 2
3145,0.825,0.621,Class 2
3146,0.833,0.644,Class 2
3147,0.812,0.647,Class 2
3148,0.813,0.613,Class 2
3149,0.812,0.590,Class 2
3150,0.836,0.623,Class 2
3151,0.813,0.573,Class 2
3152,0.826,0.580,Class 2
3153,0.821,0.613,Class 2
3154,0.841,0.619,Class 2
3155,0.832,0.624,Class 2
3156,0.832,0.622,Class 2
3157,0.824,0.570,Class 2
3158,0.819,0.616,Class 2
3159,0.853,0.590,Class 2
3160,0.829,0.602,Class 2
3161,0.840,0.593,Class 2
3162,0.823,0.555,Class 2
3163,0.817,0.602,Class 2
3164,0.833,0.591,Class 2
3165,0.819,0.589,Class 2
3166,0.826,0.579,Class 2
3167,0.814,0.604,Class 2
3168,0.820,0.570,Class 2
3169,0.830,0.589,Class 2
3170,0.820,0.533,Class 2
3171,0.831,0.570,Class 2
3172,0.824,0.559,Class 2
3173,0.831,0.582,Class 2
3174,0.818,0.571,Class 2
3175,0.841,0.545,Class 2
3176,0.826,0.544,Class 2
3177,0.822,0.547,Class 2
3178,0.816,0.545,Class 2
3179,0.826,0.558,Class 2
3180,0.833,0.568,Class 2
3181,0.833,0.556,Class 2
3182,0.833,0.525,Class 2
3183,0.846,0.519,Class 2
3184,0.830,0.511,Class 2
3185,0.837,0.515,Class 2
3186,0.819,0.527,Class 2
3187,0.826,0.484,Class 2
3188,0.809,0.528,Class 2
3189,0.827,0.514,Class 2
3190,0.825,0.497,Class 2
3191,0.841,0.519,Class 2
3192,0.851,0.500,Class 2
3193,0.850,0.487,Class 2
3194,0.831,0.508,Class 2
3195,0.837,0.480,Class 2
3196,0.821,0.489,Class 2
3197,0.817,0.501,Class 2
3198,0.814,0.466,Class 2
3199,0.842,0.472,Class 2
3200,0.824,0.496,Class 2
3201,0.843,0.484,Class 2
3202,0.838,0.491,Class 2
3203,0.820,0.466,Class 2
3204,0.813,0.456,Class 2
3205,0.842,0.494,Class 2
3206,0.819,0.493,Class 2
3207,0.813,0.445,Class 2
3208,0.844,0.455,Class 2
3209,0.822,0.470,Class 2
3210,0.846,0.452,Class 2
3211,0.846,0.453,Class 2
3212,0.844,0.473,Class 2
3213,0.850,0.441,Class 2
3214,0.824,0.482,Class 2
3215,0.843,0.464,Class 2
3216,0.820,0.451,Class 2
3217,0.830,0.440,Class 2
3218,0.842,0.419,Class 2
3219,0.835,0.440,Class 2
3220,0.827,0.416,Class 2
3221,0.839,0.476,Class 2
3222,0.851,0.402,Class 2
3223,0.829,0.422,Class 2
3224,0.856,0.432,Class 2
3225,0.824,0.414,Class 2
3226,0.849,0.414,Class 2
3227,0.838,0.437,Class 2
3228,0.810,0.422,Class 2
3229,0.817,0.442,Class 2
3230,0.799,0.442,Class 2
3231,0.846,0.427,Class 2
3232,0.835,0.401,Class 2
3233,0.832,0.414,Class 2
3234,0.815,0.405,Class 2
3235,0.823,0.397,Class 2
3236,0.821,0.414,Class 2
3237,0.842,0.408,Class 2
3238,0.837,0.417,Class 2
3239,0.816,0.400,Class 2
3240,0.822,0.362,Class 2
3241,0.838,0.398,Class 2
3242,0.842,0.392,Class 2
3243,0.851,0.399,Class 2
3244,0.814,0.404,Class 2
3245,0.827,0.375,Class 2
3246,0.830,0.363,Class 2
3247,0.832,0.385,Class 2
3248,0.818,0.376,Class 2
3249,0.817,0.388,Class 2
3250,0.819,0.340,Class 2
3251,0.827,0.393,Class 2
3252,0.803,0.335,Class 2
3253,0.825,0.356,Class 2
3254,0.803,0.365,Class 2
3255,0.796,0.378,Class 2
3256,0.813,0.386,Class 2
3257,0.834,0.362,Class 2
3258,0.831,0.362,Class 2
3259,0.784,0.370,Class 2
3260,0.793,0.307,Class 2
3261,0.821,0.324,Class 2
3262,0.796,0.378,Class 2
3263,0.808,0.311,Class 2
3264,0.815,0.340,Class 2
3265,0.821,0.340,Class 2
3266,0.813,0.351,Class 2
3267,0.826,0.355,Class 2
3268,0.797,0.337,Class 2
3269,0.801,0.337,Class 2
3270,0.824,0.325,Class 2
3271,0.824,0.337,Class 2
3272,0.809,0.345,Class 2
3273,0.816,0.347,Class 2
3274,0.798,0.339,Class 2
3275,0.802,0.325,Class 2
3276,0.795,0.344,Class 2
3277,0.785,0.328,Class 2
3278,0.810,0.328,Class 2
3279,0.787,0.313,Class 2
3280,0.793,0.335,Class 2
3281,0.803,0.300,Class 2
3282,0.793,0.306,Class 2
3283,0.796,0.318,Class 2
3284,0.797,0.316,Class 2
3285,0.809,0.311,Class 2
3286,0.805,0.333,Class 2
3287,0.771,0.322,Class 2
3288,0.798,0.306,Class 2
3289,0.792,0.290,Class 2
3290,0.814,0.341,Class 2
3291,0.794,0.314,Class 2
3292,0.805,0.310,Class 2
3293,0.801,0.339,Class 2
3294,0.787,0.287,Class 2
3295,0.785,0.295,Class 2
3296,0.810,0.290,Class 2
3297,0.797,0.275,Class 2
3298,0.792,0.289,Class 2
3299,0.780,0.278,Class 2
3300,0.798,0.289,Class 2
3301,0.792,0.287,Class 2
3302,0.781,0.278,Class 2
3303,0.758,0.287,Class 2
3304,0.772,0.279,Class 2
3305,0.778,0.283,Class 2
3306,0.787,0.299,Class 2
3307,0.790,0.302,Class 2
3308,0.761,0.294,Class 2
3309,0.775,0.269,Class 2
3310,0.786,0.295,Class 2
3311,0.763,0.280,Class 2
3312,0.762,0.305,Class 2
3313,0.757,0.287,Class 2
3314,0.773,0.287,Class 2
3315,0.751,0.263,Class 2
3316,0.781,0.278,Class 2
3317,0.759,0.281,Class 2
3318,0.744,0.290,Class 2
3319,0.765,0.263,Class 2
3320,0.759,0.271,Class 2
3321,0.771,0.270,Class 2
3322,0.751,0.265,Class 2
3323,0.723,0.261,Class 2
3324,0.756,0.247,Class 2
3325,0.755,0.282,Class 2
3326,0.776,0.257,Class 2
3327,0.770,0.238,Class 2
3328,0.784,0.270,Class 2
3329,0.719,0.248,Class 2
3330,0.741,0.226,Class 2
3331,0.745,0.227,Class 2
3332,0.741,0.221,Class 2
3333,0.727,0.239,Class 2
3334,0.760,0.229,Class 2
3335,0.746,0.217,Class 2
3336,0.724,0.233,Class 2
3337,0.711,0.228,Class 2
3338,0.727,0.232,Class 2
3339,0.726,0.264,Class 2
3340,0.700,0.256,Class 2
3341,0.736,0.234,Class 2
3342,0.729,0.190,Class 2
3343,0.702,0.274,Class 2
3344,0.726,0.258,Class 2
3345,0.705,0.247,Class 2
3346,0.703,0.212,Class 2
3347,0.708,0.238,Class 2
3348,0.701,0.224,Class 2
3349,0.712,0.225,Class 2
3350,0.714,0.222,Class 2
3351,0.711,0.239,Class 2
3352,0.706,0.226,Class 2
3353,0.701,0.236,Class 2
3354,0.698,0.240,Class 2
3355,0.697,0.233,Class 2
3356,0.685,0.239,Class 2
3357,0.684,0.235,Class 2
3358,0.709,0.234,Class 2
3359,0.676,0.176,Class 2
3360,0.684,0.193,Class 2
3361,0.710,0.249,Class 2
3362,0.686,0.217,Class 2
3363,0.725,0.233,Class 2
3364,0.683,0.227,Class 2
3365,0.659,0.227,Class 2
3366,0.686,0.218,Class 2
3367,0.684,0.244,Class 2
3368,0.669,0.261,Class 2
3369,0.665,0.221,Class 2
3370,0.698,0.210,Class 2
3371,0.672,0.215,Class 2
3372,0.671,0.217,Class 2
3373,0.648,0.232,Class 2
3374,0.647,0.226,Class 2
3375,0.670,0.194,Class 2
3376,0.666,0.229,Class 2
3377,0.655,0.221,Class 2
3378,0.630,0.242,Class 2
3379,0.652,0.211,Class 2
3380,0.628,0.219,Class 2
3381,0.660,0.203,Class 2
3382,0.648,0.189,Class 2
3383,0.666,0.223,Class 2
3384,0.641,0.230,Class 2
3385,0.591,0.218,Class 2
3386,0.608,0.199,Class 2
3387,0.608,0.225,Class 2
3388,0.633,0.229,Class 2
3389,0.612,0.243,Class 2
3390,0.623,0.207,Class 2
3391,0.628,0.191,Class 2
3392,0.591,0.226,Class 2
3393,0.625,0.239,Class 2
3394,0.611,0.229,Class 2
3395,0.600,0.232,Class 2
3396,0.611,0.223,Class 2
3397,0.590,0.264,Class 2
3398,0.591,0.203,Class 2
3399,0.553,0.237,Class 2
3400,0.559,0.247,Class 2
3401,0.532,0.220,Class 2
3402,0.560,0.244,Class 2
3403,0.563,0.219,Class 2
3404,0.566,0.249,Class 2
3405,0.547,0.231,Class 2
3406,0.522,0.268,Class 2
3407,0.524,0.248,Class 2
3408,0.540,0.276,Class 2
3409,0.550,0.266,Class 2
3410,0.529,0.241,Class 2
3411,0.523,0.230,Class 2
3412,0.522,0.249,Class 2
3413,0.493,0.266,Class 2
3414,0.526,0.282,Class 2
3415,0.504,0.273,Class 2
3416,0.496,0.247,Class 2
3417,0.504,0.262,Class 2
3418,0.503,0.255,Class 2
3419,0.509,0.256,Class 2
3420,0.498,0.283,Class 2
3421,0.498,0.287,Class 2
3422,0.507,0.287,Class 2
3423,0.485,0.245,Class 2
3424,0.511,0.282,Class 2
3425,0.516,0.306,Class 2
3426,0.500,0.248,Class 2
3427,0.491,0.273,Class 2
3428,0.472,0.252,Class 2
3429,0.491,0.274,Class 2
3430,0.491,0.268,Class 2
3431,0.467,0.286,Class 2
3432,0.509,0.292,Class 2
3433,0.493,0.292,Class 2
3434,0.482,0.294,Class 2
3435,0.464,0.323,Class 2
3436,0.482,0.299,Class 2
3437,0.496,0.309,Class 2
3438,0.476,0.350,Class 2
3439,0.462,0.309,Class 2
3440,0.489,0.290,Class 2
3441,0.484,0.340,Class 2
3442,0.449,0.320,Class 2
3443,0.475,0.322,Class 2
3444,0.464,0.326,Class 2
3445,0.448,0.284,Class 2
3446,0.455,0.302,Class 2
3447,0.487,0.296,Class 2
3448,0.464,0.341,Class 2
3449,0.453,0.342,Class 2
3450,0.459,0.352,Class 2
3451,0.464,0.349,Class 2
3452,0.477,0.326,Class 2
3453,0.466,0.356,Class 2
3454,0.432,0.337,Class 2
3455,0.459,0.351,Class 2
3456,0.447,0.347,Class 2
3457,0.448,0.376,Class 2
3458,0.445,0.374,Class 2
3459,0.418,0.381,Class 2
3460,0.471,0.347,Class 2
3461,0.454,0.338,Class 2
3462,0.421,0.347,Class 2
3463,0.432,0.358,Class 2
3464,0.431,0.363,Class 2
3465,0.441,0.369,Class 2
3466,0.478,0.412,Class 2
3467,0.436,0.357,Class 2
3468,0.458,0.380,Class 2
3469,0.433,0.373,Class 2
3470,0.432,0.383,Class 2
3471,0.453,0.376,Class 2
3472,0.434,0.400,Class 2
3473,0.414,0.403,Class 2
3474,0.432,0.398,Class 2
3475,0.436,0.414,Class 2
3476,0.433,0.445,Class 2
3477,0.393,0.484,Class 2
3478,0.422,0.456,Class 2
3479,0.426,0.436,Class 2
3480,0.453,0.452,Class 2
3481,0.416,0.429,Class 2
3482,0.411,0.405,Class 2
3483,0.426,0.442,Class 2
3484,0.418,0.481,Class 2
3485,0.406,0.459,Class 2
3486,0.396,0.476,Class 2
3487,0.422,0.448,Class 2
3488,0.392,0.442,Class 2
3489,0.411,0.482,Class 2
3490,0.398,0.451,Class 2
3491,0.400,0.484,Class 2
3492,0.391,0.504,Class 2
3493,0.388,0.532,Class 2
3494,0.407,0.481,Class 2
3495,0.414,0.468,Class 2
3496,0.383,0.504,Class 2
3497,0.405,0.524,Class 2
3498,0.397,0.461,Class 2
3499,0.403,0.504,Class 2
3500,0.387,0.527,Class 2
3501,0.404,0.511,Class 2
3502,0.393,0.512,Class 2
3503,0.392,0.523,Class 2
3504,0.398,0.531,Class 2
3505,0.381,0.546,Class 2
3506,0.418,0.545,Class 2
3507,0.368,0.539,Class 2
3508,0.414,0.543,Class 2
3509,0.382,0.542,Class 2
3510,0.395,0.522,Class 2
3511,0.369,0.591,Class 2
3512,0.404,0.561,Class 2
3513,0.380,0.556,Class 2
3514,0.400,0.549,Class 2
3515,0.390,0.554,Class 2
3516,0.383,0.574,Class 2
3517,0.395,0.536,Class 2
3518,0.364,0.583,Class 2
3519,0.402,0.565,Class 2
3520,0.390,0.580,Class 2
3521,0.368,0.578,Class 2
3522,0.391,0.563,Class 2
3523,0.395,0.581,Class 2
3524,0.385,0.616,Class 2
3525,0.369,0.614,Class 2
3526,0.370,0.587,Class 2
3527,0.396,0.589,Class 2
3528,0.388,0.588,Class 2
3529,0.384,0.609,Class 2
3530,0.404,0.615,Class 2
3531,0.397,0.589,Class 2
3532,0.414,0.613,Class 2
3533,0.403,0.612,Class 2
3534,0.403,0.581,Class 2
3535,0.413,0.600,Class 2
3536,0.412,0.597,Class 2
3537,0.395,0.598,Class 2
3538,0.369,0.594,Class 2
3539,0.419,0.623,Class 2
3540,0.400,0.644,Class 2
3541,0.395,0.618,Class 2
3542,0.387,0.614,Class 2
3543,0.401,0.632,Class 2
3544,0.379,0.615,Class 2
3545,0.390,0.607,Class 2
3546,0.407,0.662,Class 2
3547,0.394,0.680,Class 2
3548,0.392,0.678,Class 2
3549,0.396,0.656,Class 2
3550,0.405,0.665,Class 2
3551,0.398,0.637,Class 2
3552,0.374,0.607,Class 2
3553,0.381,0.650,Class 2
3554,0.381,0.667,Class 2
3555,0.399,0.672,Class 2
3556,0.382,0.669,Class 2
3557,0.381,0.675,Class 2
3558,0.385,0.655,Class 2
